,Age,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Burnout,Job_satisfaction,Age_centered,Salary_mod_Age,Actual_hrs_mod_Age,Effort_mod_Age,Policy_influence_mod_Age,Teaching_percent_mod_Age,Research_percent_mod_Age,Academic_Resources_mod_Age,Perceived_Autonomy_mod_Age,Age_centered_mod_Age
418,48.0,6.0,13.846153846153845,5.0,100.0,1.0,45.45454545454545,45.45454545454545,5.0,5.0,1.5,5.0,7.5460674157303345,664.6153846153845,240.0,4800.0,48.0,2181.818181818182,2181.818181818182,240.0,240.0,362.21123595505605
419,62.0,6.0,34.61538461538461,40.0,100.0,5.0,10.0,25.0,4.833333333333333,3.3333333333333335,3.75,5.0,21.546067415730334,2146.153846153846,2480.0,6200.0,310.0,620.0,1550.0,299.66666666666663,206.66666666666669,1335.8561797752807
420,64.0,6.0,39.80769230769231,50.0,125.0,4.0,24.0,30.0,4.333333333333333,3.3333333333333335,1.75,4.2,23.546067415730334,2547.6923076923076,3200.0,8000.0,256.0,1536.0,1920.0,277.3333333333333,213.33333333333334,1506.9483146067414
421,45.0,6.0,40.38461538461539,60.0,150.0,3.0,33.33333333333333,16.666666666666664,3.5,4.333333333333333,2.75,4.6,4.5460674157303345,1817.3076923076924,2700.0,6750.0,135.0,1499.9999999999998,749.9999999999999,157.5,195.0,204.57303370786505
422,57.0,6.0,43.26923076923077,55.0,137.5,3.0,72.72727272727273,9.090909090909092,4.0,4.166666666666667,2.0,3.8,16.546067415730334,2466.346153846154,3135.0,7837.5,171.0,4145.454545454546,518.1818181818182,228.0,237.50000000000003,943.1258426966291
423,43.0,6.0,40.96153846153847,40.0,100.0,3.0,65.0,20.0,3.1666666666666665,3.3333333333333335,4.0,2.8,2.5460674157303345,1761.346153846154,1720.0,4300.0,129.0,2795.0,860.0,136.16666666666666,143.33333333333334,109.48089887640438
424,64.0,6.0,51.92307692307693,55.0,137.5,3.0,9.615384615384617,48.07692307692308,3.6666666666666665,3.6666666666666665,2.0,3.6,23.546067415730334,3323.0769230769233,3520.0,8800.0,192.0,615.3846153846155,3076.923076923077,234.66666666666666,234.66666666666666,1506.9483146067414
425,64.0,6.0,28.846153846153847,40.0,100.0,3.0,29.629629629629626,29.629629629629626,3.8333333333333335,3.5,3.5,4.0,23.546067415730334,1846.1538461538462,2560.0,6400.0,192.0,1896.296296296296,1896.296296296296,245.33333333333334,224.0,1506.9483146067414
426,63.0,6.0,40.38461538461539,50.0,125.0,5.0,50.0,20.0,4.333333333333333,4.333333333333333,3.0,5.0,22.546067415730334,2544.2307692307695,3150.0,7875.0,315.0,3150.0,1260.0,273.0,273.0,1420.4022471910112
427,47.0,6.0,34.61538461538461,40.0,100.0,4.0,40.0,12.5,3.8333333333333335,2.5,4.0,4.0,6.5460674157303345,1626.923076923077,1880.0,4700.0,188.0,1880.0,587.5,180.16666666666669,117.5,307.6651685393257
428,59.0,6.0,34.61538461538461,50.0,125.0,4.0,30.0,20.0,3.6666666666666665,3.5,2.75,4.2,18.546067415730334,2042.3076923076922,2950.0,7375.0,236.0,1770.0,1180.0,216.33333333333331,206.5,1094.2179775280897
429,55.0,6.0,40.38461538461539,70.0,175.0,2.0,25.0,25.0,3.5,2.5,3.0,4.0,14.546067415730334,2221.153846153846,3850.0,9625.0,110.0,1375.0,1375.0,192.5,137.5,800.0337078651684
430,53.0,6.0,40.38461538461539,60.0,150.0,2.0,46.15384615384615,15.384615384615385,3.6666666666666665,2.1666666666666665,4.5,3.4,12.546067415730334,2140.3846153846157,3180.0,7950.0,106.0,2446.153846153846,815.3846153846154,194.33333333333331,114.83333333333333,664.9415730337078
431,44.0,6.0,47.88461538461539,50.0,125.0,5.0,30.0,40.0,4.333333333333333,3.1666666666666665,3.75,4.2,3.5460674157303345,2106.923076923077,2200.0,5500.0,220.0,1320.0,1760.0,190.66666666666666,139.33333333333331,156.02696629213472
432,44.0,6.0,46.15384615384615,45.0,112.5,2.0,14.893617021276595,10.638297872340425,3.3333333333333335,4.5,4.25,4.8,3.5460674157303345,2030.7692307692307,1980.0,4950.0,88.0,655.3191489361702,468.0851063829787,146.66666666666669,198.0,156.02696629213472
433,62.0,6.0,51.92307692307693,60.0,150.0,1.0,50.0,33.33333333333333,3.1666666666666665,1.1666666666666667,3.75,3.189285714285714,21.546067415730334,3219.2307692307695,3720.0,9300.0,62.0,3100.0,2066.6666666666665,196.33333333333331,72.33333333333334,1335.8561797752807
434,63.0,6.0,50.19230769230769,40.0,100.0,5.0,34.64096087427187,18.88241661941337,4.122023809523809,4.666666666666667,2.25,5.0,22.546067415730334,3162.1153846153848,2520.0,6300.0,315.0,2182.3805350791276,1189.5922470230423,259.6875,294.0,1420.4022471910112
435,54.0,6.0,34.61538461538461,55.0,137.5,4.0,28.000000000000004,52.0,4.833333333333333,4.0,3.5,4.2,13.546067415730334,1869.230769230769,2970.0,7425.0,216.0,1512.0000000000002,2808.0,261.0,216.0,731.487640449438
436,46.0,6.0,42.40384615384615,50.0,125.0,4.0,33.33333333333333,33.33333333333333,4.666666666666667,4.5,1.75,4.8,5.5460674157303345,1950.576923076923,2300.0,5750.0,184.0,1533.333333333333,1533.333333333333,214.66666666666669,207.0,255.11910112359539
437,46.0,6.0,40.38461538461539,40.0,100.0,2.0,33.33333333333333,16.666666666666664,2.8333333333333335,3.1666666666666665,4.0,4.0,5.5460674157303345,1857.6923076923078,1840.0,4600.0,92.0,1533.333333333333,766.6666666666665,130.33333333333334,145.66666666666666,255.11910112359539
438,61.0,6.0,46.15384615384615,50.0,125.0,3.0,10.0,4.0,3.6666666666666665,3.5,4.0,4.2,20.546067415730334,2815.3846153846152,3050.0,7625.0,183.0,610.0,244.0,223.66666666666666,213.5,1253.3101123595504
439,57.0,6.0,62.88461538461538,50.0,125.0,2.0,16.0,16.0,4.166666666666667,3.0,2.75,4.0,16.546067415730334,3584.4230769230767,2850.0,7125.0,114.0,912.0,912.0,237.50000000000003,171.0,943.1258426966291
440,42.0,6.0,28.846153846153847,52.5,131.25,3.0,34.48275862068966,34.48275862068966,4.5,4.0,3.75,4.8,1.5460674157303345,1211.5384615384617,2205.0,5512.5,126.0,1448.2758620689656,1448.2758620689656,189.0,168.0,64.93483146067405
441,27.0,2.0,18.907499999999995,35.0,116.66666666666669,2.0,0.0,83.33333333333334,4.333333333333333,1.6666666666666667,4.25,2.6,-13.453932584269666,510.5024999999999,945.0,3150.0000000000005,54.0,0.0,2250.0000000000005,116.99999999999999,45.0,-363.256179775281
442,27.0,2.0,22.06153846153846,30.0,100.0,1.0,0.0,83.33333333333334,3.5,4.166666666666667,3.0,3.0,-13.453932584269666,595.6615384615385,810.0,2700.0,27.0,0.0,2250.0000000000005,94.5,112.50000000000001,-363.256179775281
443,28.0,2.0,13.461538461538462,42.0,116.66666666666669,1.0,4.761904761904762,95.23809523809523,2.3333333333333335,1.5,4.0,1.6,-12.453932584269666,376.9230769230769,1176.0,3266.666666666667,28.0,133.33333333333334,2666.6666666666665,65.33333333333334,42.0,-348.71011235955064
444,31.0,2.0,12.923076923076923,40.0,100.0,2.0,0.0,75.75757575757575,4.333333333333333,4.166666666666667,3.75,4.6,-9.453932584269666,400.61538461538464,1240.0,3100.0,62.0,0.0,2348.484848484848,134.33333333333331,129.16666666666669,-293.07191011235966
